latitude,longitude,rainfall_mm_24h,rainfall_mm_72h,antecedent_rain_7d,slope_deg,aspect_deg,elevation_m,soil_type,vegetation_cover_pct,road_proximity_km,fault_proximity_km,seismic_activity,prev_landslide_1km,district_risk_index,landslide_occurred
30.37531235622431,80.3328978359396,49.29,123.86,148.72,85.74,91.9,2910.1,0,51.1,2.68,3.45,2,0,0.87,0
30.274352294048203,84.68486443953068,71.01,214.46,261.05,58.89,359.1,4516.5,0,85.2,1.41,3.55,0,0,0.806,0
26.89348902347241,86.72357083436478,50.18,161.49,222.31,39.48,226.9,1791.5,1,67.7,3.37,20.87,2,0,0.619,1
27.6967625119357,81.27063434251185,38.02,104.9,137.85,84.13,22.6,1566.7,3,48.8,0.05,26.8,0,0,0.837,1
29.5116325338215,83.31782641093639,25.41,66.99,147.87,20.57,161.1,3326.5,2,75.7,0.62,1.27,3,0,0.937,0
30.28794989815281,80.96583667064658,57.91,121.86,208.02,11.2,264.5,4962.4,3,32.9,0.69,4.53,2,0,0.459,0
26.93815973792905,82.2674898709328,68.91,171.97,200.49,21.3,319.4,1870.4,2,69.3,0.79,1.3,2,0,0.847,1
27.13426224391527,82.06368887125433,57.18,135.34,172.84,29.45,75.8,3433.1,1,37.6,1.23,10.42,0,0,0.481,0
27.362430523599745,84.99878720336315,52.84,179.16,214.07,21.55,139.5,4175.3,3,42.1,0.17,10.35,2,0,0.29,0
28.35654096708902,87.88328273179896,51.14,145.47,183.94,3.91,342.1,2056.1,0,73.2,1.46,0.91,2,0,0.661,0
26.48397220620083,80.6227220155184,74.63,198.67,257.52,25.31,229.4,3855.2,0,36.8,2.08,6.72,3,0,0.883,0
27.870194610806696,82.50409078827009,58.44,164.33,185.52,10.04,80.5,3438.5,2,66.8,1.13,0.68,0,0,0.65,0
27.780950991493746,85.51607849925942,51.94,170.32,186.08,14.03,70.1,3773.2,2,67.7,0.38,17.5,0,0,0.827,0
30.155361535765273,84.43831055233588,51.01,152.19,152.7,28.82,169.9,4889.9,2,83.0,0.43,4.02,0,1,0.848,1
29.825986536743862,87.95112630501866,60.52,159.22,168.72,17.51,181.1,4025.7,1,37.4,0.55,3.43,2,0,0.877,1
28.969822941530154,82.69885067721137,59.22,122.28,133.47,26.56,71.1,1869.7,2,51.7,4.5,10.07,0,0,0.321,1
26.849397260709402,82.98057787838113,53.98,175.28,200.76,53.62,304.6,1424.7,2,78.9,1.62,21.17,0,0,0.873,0
29.1608136939381,82.84721999810846,54.93,136.71,226.17,41.1,52.0,635.2,3,49.5,1.26,19.85,0,0,0.873,1
28.891739470746792,82.35348777382771,49.36,119.0,209.98,70.76,83.4,3327.5,0,78.5,2.87,6.31,1,0,0.647,1
29.857649122267418,82.4501302470171,55.8,113.1,174.68,38.73,338.3,2233.5,0,55.4,0.38,6.47,0,0,0.825,1
28.762301120999272,81.74915886421998,52.49,176.83,200.82,39.56,238.1,1447.9,1,80.3,0.24,10.43,2,0,0.96,1
28.102382781530913,80.3190729912694,44.26,122.07,170.6,44.95,323.2,2668.4,1,28.3,0.51,7.73,0,0,0.215,1
30.33497422029172,87.3129044260315,28.73,83.62,95.79,69.49,282.4,3848.3,3,41.4,0.9,8.57,0,0,0.605,0
27.66119279321666,86.91787406037554,44.18,127.33,208.58,24.79,245.0,4314.6,1,37.8,5.58,23.65,0,0,0.268,1
28.204178062372126,84.36876767772402,42.81,140.42,237.96,28.7,210.6,3396.0,3,49.3,6.54,10.36,0,0,0.783,0
29.282798111502995,83.49726674476068,54.58,174.43,212.65,21.17,198.6,1045.1,0,37.3,1.15,14.17,3,0,0.313,0
29.471667369601185,80.4407470062536,49.42,125.24,163.3,47.42,85.8,2799.2,2,71.9,0.01,18.18,0,0,0.389,0
26.7117489686955,84.94879570104267,36.89,105.08,149.79,6.24,220.9,757.0,1,37.9,3.83,0.21,0,0,0.673,0
26.35537816874733,87.72257314485138,36.66,117.13,212.32,36.87,77.6,4099.8,3,52.8,3.85,7.48,2,1,0.641,0
28.46769339735293,82.69208105886143,44.19,95.87,125.59,48.69,53.6,4520.6,2,67.5,3.24,29.26,2,0,0.445,1
30.012033231162707,82.59590261826361,49.91,137.24,198.95,34.22,287.8,1469.5,1,64.0,1.56,26.98,0,0,0.307,1
30.39843857130845,87.68899254231756,62.36,154.65,202.54,27.26,11.9,3543.4,2,86.9,0.16,10.2,0,0,0.486,1
28.68965770558168,80.50056070082375,44.71,149.72,224.94,24.05,234.3,2820.9,0,73.0,2.21,0.72,1,0,0.47,1
26.937932830367473,80.70801873420508,43.85,117.68,134.32,16.6,247.4,2808.2,3,41.6,1.51,8.52,1,0,0.697,1
27.685025691712255,84.89631973775889,62.85,184.79,215.31,8.79,294.7,4325.0,1,93.5,0.06,9.2,0,0,0.317,0
27.813936777958947,80.53012763117475,57.07,135.14,230.43,8.23,233.8,1664.6,1,38.7,1.62,4.73,1,1,0.916,0
28.862736068793833,82.80503472410564,44.64,122.09,211.06,16.84,48.1,3206.4,3,60.7,2.85,20.12,0,0,0.769,1
30.43469863089829,81.31071793596044,45.19,127.79,146.87,91.44,102.0,2680.6,0,75.4,0.01,15.57,1,0,0.41,1
27.010324655579826,84.23874786221295,42.28,138.06,188.79,32.02,146.5,3903.3,3,48.3,1.64,15.63,0,0,0.653,0
29.94117882947184,84.09216147270061,57.51,134.25,152.31,36.61,69.6,1615.4,2,70.3,0.73,7.37,0,0,0.816,1
27.28550516443663,81.3812266610819,55.28,163.23,172.14,52.2,241.0,4011.6,3,70.8,0.84,3.41,0,0,0.372,1
26.6522967251998,85.72160515323893,48.63,117.86,195.6,34.89,40.0,1501.5,2,73.3,5.97,4.25,2,1,0.38,1
29.406465768472785,80.74858505813573,58.1,152.07,161.08,55.71,74.5,4312.7,2,64.0,0.4,2.47,1,0,0.562,1
29.32100088079444,83.86775347306357,57.55,172.5,172.64,12.38,182.1,857.1,2,60.6,1.6,9.12,0,0,0.76,0
29.414256766600833,81.09266913591749,39.89,110.99,164.03,25.94,105.0,3215.1,1,82.0,0.42,1.84,1,0,0.847,1
28.5927897997178,81.72971246001067,66.91,196.66,292.97,43.46,327.9,3228.1,3,59.4,8.45,3.85,0,0,0.471,0
30.14440792014959,84.77149382573491,55.53,168.57,265.61,37.49,338.2,3300.9,1,61.5,1.88,4.46,0,1,0.649,0
28.732972016220735,85.95810564391063,70.92,210.4,290.28,20.38,268.6,3963.3,1,69.3,0.09,20.07,0,0,0.509,1
29.944176718380113,84.04246052825557,41.78,129.34,147.8,15.41,195.5,1952.4,3,47.8,4.84,20.09,0,0,0.856,1
27.355807096798042,81.74378629647741,55.23,129.43,172.51,45.55,230.5,1675.7,1,64.0,0.01,2.25,0,0,0.455,0
29.694103316007517,81.54989066105955,47.6,164.62,260.62,25.27,179.9,733.9,1,67.5,1.84,2.89,1,1,0.633,1
27.386227450749367,83.64463664357318,69.7,185.85,249.27,65.18,18.4,569.7,2,26.7,2.15,2.8,1,0,0.817,0
27.36635082215923,82.79666222179245,49.98,123.32,172.39,4.24,252.5,3622.3,1,73.3,3.88,14.33,0,0,0.221,0
27.22339115242747,82.23016674193633,61.12,158.47,194.14,10.15,75.3,1078.0,1,75.6,0.97,18.64,2,0,0.486,0
27.933326853792718,80.68667087846787,44.81,141.56,208.44,11.18,129.6,4201.3,1,64.9,2.53,2.42,0,0,0.823,1
28.9405515811761,85.66868723489583,46.83,110.91,164.27,10.85,55.8,1280.7,2,34.6,3.21,6.37,0,0,0.381,0
28.980053588247014,86.36228746764893,58.15,198.8,261.01,41.28,358.3,801.0,2,69.4,0.39,24.41,0,1,0.564,1
29.254598951238247,84.74215015505708,56.16,143.68,182.73,20.98,294.2,4641.6,2,57.8,1.57,8.09,0,0,0.791,0
26.770958822493743,80.76289235011163,49.25,114.88,207.72,24.84,118.8,2156.4,0,24.4,3.6,8.57,2,0,0.772,1
27.812552228705282,82.28148816470238,45.4,134.77,146.72,80.35,359.7,1594.7,2,25.9,0.21,6.52,0,1,0.721,0
27.13241696948358,84.95197272597247,47.36,142.44,150.4,46.48,28.0,2309.3,1,86.7,0.09,4.54,2,0,0.624,1
28.097750334471524,86.3395612102899,62.27,196.22,274.95,20.07,164.6,1319.8,0,96.3,2.74,5.51,1,0,0.885,0
28.21889373350491,87.13275386858793,40.77,89.42,104.59,23.96,187.5,4206.1,2,54.0,0.23,4.42,1,0,0.585,0
29.35277625706759,86.08519432133507,41.56,94.52,104.09,31.49,195.5,4265.7,3,31.1,2.27,19.62,1,0,0.335,0
29.94510081846885,83.27609569432181,41.24,99.78,174.03,39.24,211.0,1260.4,2,41.0,0.89,5.42,2,0,0.904,1
26.424859879978335,82.65955471023744,49.44,167.78,254.78,28.24,275.4,1461.6,1,65.4,1.5,1.99,1,0,0.356,0
29.403507921851197,80.13712466811924,65.18,170.41,181.11,37.03,271.8,1796.7,2,10.5,2.79,3.5,2,1,0.601,1
27.163817537678433,87.93717310242728,45.08,91.39,152.49,26.45,156.9,3184.3,3,86.6,0.03,3.88,0,0,0.977,0
26.68046493577079,84.28975395177294,55.73,152.24,171.85,24.98,118.6,3661.9,1,90.8,1.83,1.29,0,0,0.26,1
27.077052915087087,87.8571293772508,56.15,177.77,202.39,36.21,343.5,4410.8,3,52.3,0.44,4.11,3,0,0.605,0
27.097496530856336,88.1694519061862,49.51,136.75,226.0,32.67,239.8,4925.5,1,55.3,0.5,7.19,1,0,0.4,0
29.923564564076926,82.14779130134343,47.99,164.06,194.09,47.73,109.9,1001.2,0,54.8,1.69,3.17,0,0,0.879,0
27.992076503795804,84.61927485649733,50.92,118.44,214.86,32.98,338.0,972.1,3,64.2,2.71,7.56,0,0,0.264,1
28.160949830974015,82.16369887488717,45.84,154.82,213.14,18.3,164.4,4564.9,3,43.6,1.42,0.56,0,0,0.581,0
29.742734880867978,81.50336446273081,24.94,65.09,119.45,42.27,242.8,4599.8,2,59.5,1.7,14.13,2,0,0.57,0
30.42406846151683,86.44067525673734,35.46,115.22,155.47,31.1,202.2,2828.9,2,45.6,0.47,4.5,0,0,0.219,0
29.052015376643194,84.41974541910261,57.42,196.44,264.77,19.9,67.8,4911.8,3,48.0,0.58,1.29,1,0,0.445,0
29.219769910634014,87.06198190509318,52.23,165.91,246.09,18.55,325.8,3748.8,2,67.9,0.77,8.76,0,1,0.27,0
29.00454350749868,84.18651532761064,63.41,156.0,168.62,24.12,256.4,4548.9,0,38.1,1.22,0.88,1,0,0.317,0
27.839384460468633,87.09568096169711,55.2,158.53,193.9,13.14,183.0,3624.4,1,62.0,1.63,26.02,0,0,0.858,1
26.771102737679627,86.75713349249966,57.09,132.16,207.27,36.53,156.9,4752.5,1,20.0,0.9,15.82,0,0,0.732,1
29.227535622108377,83.18302194420356,40.42,113.47,131.32,25.15,309.7,2233.0,1,59.3,0.31,17.01,2,0,0.662,0
29.388099441911645,87.20541608585667,35.87,74.33,140.58,5.12,354.6,1252.7,3,50.9,1.4,10.05,1,0,0.786,0
28.562261036459557,80.58502898325224,51.49,161.85,206.25,8.64,98.3,4228.2,1,21.3,4.9,1.77,0,0,0.245,1
28.56132018218034,85.09004823246454,61.02,163.6,181.82,12.35,111.8,2003.1,1,48.7,1.87,9.76,0,0,0.237,0
29.025996365756782,85.29308572983497,53.14,116.43,181.25,16.85,105.4,3784.6,2,41.0,5.57,5.05,1,0,0.572,0
27.135314691836072,84.08395517290953,36.65,86.49,153.56,11.43,146.3,1160.4,3,63.7,5.82,3.47,1,0,0.775,0
26.442582301464142,87.27528402663788,62.79,165.46,241.81,13.9,275.4,2028.1,1,66.1,1.09,5.81,1,0,0.448,0
28.274253724051572,81.34789808195687,58.62,130.05,137.6,49.92,106.3,844.0,1,59.7,0.32,20.83,0,0,0.937,1
27.62687672202399,83.95859928928482,53.16,156.98,206.63,8.13,205.0,3382.1,2,76.2,0.15,1.5,1,0,0.435,1
30.129550043318787,84.20982313637275,65.39,160.92,186.7,34.15,22.4,1967.9,0,69.3,0.05,21.97,0,0,0.588,0
28.660253697917923,86.98502882103901,57.07,169.16,220.01,38.49,296.0,3140.2,0,55.9,0.33,18.61,0,1,0.201,1
27.73422506203636,83.88411814432736,48.85,123.84,182.07,20.9,47.8,1533.2,1,62.2,1.17,4.57,0,1,0.503,1
27.6135373246896,87.98052276362941,54.84,121.67,205.27,50.8,97.7,3332.1,3,7.8,5.81,6.65,1,0,0.485,1
27.771617598317082,84.02125752033685,56.16,163.7,253.73,30.18,26.7,4527.2,1,36.9,0.43,1.12,1,0,0.573,0
27.90177591634882,83.41576387096588,42.92,119.7,147.32,52.18,0.9,3874.5,1,86.2,1.13,11.73,0,0,0.566,1
30.429828870964748,83.37588410600412,65.55,166.44,254.67,28.35,138.4,3640.5,0,26.9,0.75,6.89,0,0,0.344,1
29.594398345826175,84.60337264721454,49.49,122.39,179.9,10.22,310.9,1055.1,2,66.1,6.54,22.05,0,0,0.358,0
28.52589088939115,83.0124188439886,44.3,123.95,126.79,27.5,134.5,1662.0,0,65.6,0.29,0.81,2,0,0.571,0
26.68603392455153,83.35340070007746,41.26,118.79,128.61,17.55,89.1,2679.2,2,45.2,0.86,1.79,0,0,0.455,0
30.276849547662273,87.95390417231954,38.0,76.13,76.9,67.64,22.4,2406.5,1,38.4,0.17,4.1,0,1,0.421,0
29.702431523236037,80.44962407884348,51.92,167.88,201.26,4.76,5.6,1316.8,1,47.9,3.67,13.79,1,0,0.536,0
28.30014028192125,80.59426687820812,44.18,102.05,130.12,32.29,1.4,3248.2,3,66.0,0.29,19.07,0,0,0.986,1
28.543815662350184,80.24463963466928,56.67,126.65,129.85,19.27,182.0,4486.2,0,73.9,1.58,0.43,1,0,0.776,0
29.974376079659343,82.85098093007068,62.64,219.09,259.35,51.48,19.1,4120.7,2,42.5,4.63,12.19,0,0,0.708,1
27.198619167505,80.4695518115351,53.76,152.97,164.76,2.98,333.8,2363.2,1,75.8,5.84,12.6,1,1,0.813,1
29.46296423305043,84.87866623037525,61.59,138.29,206.08,34.12,316.6,3592.5,2,80.5,0.95,23.03,0,1,0.742,1
29.477218341471467,82.61766932754372,61.47,159.23,167.26,21.16,72.8,1941.1,3,25.4,3.11,2.96,0,0,0.995,0
29.097451521842753,80.68844205554986,64.28,207.8,256.92,31.81,158.3,2027.3,0,58.0,0.76,1.61,0,0,0.546,0
28.584722524922476,87.22212973929634,67.42,181.42,271.58,17.44,138.8,4444.3,1,75.5,0.22,5.21,0,0,0.931,0
26.693861705178783,87.6838215964692,46.57,131.92,193.45,24.0,236.6,1729.3,3,63.0,1.48,1.75,0,0,0.694,0
26.424188464307324,80.19004405747266,46.58,123.09,210.49,1.92,239.4,1722.2,2,50.3,1.47,2.45,1,0,0.937,0
28.482544265888805,88.03255224450047,57.81,145.35,158.34,64.34,217.2,2850.2,1,88.1,0.01,9.15,0,0,0.664,0
26.936080605487632,87.65373950456456,36.65,75.12,158.15,8.54,150.6,2668.6,3,94.0,0.58,0.03,2,0,0.294,0
27.846671528212728,85.72927503359278,61.98,193.3,197.12,25.75,234.8,3326.1,2,84.5,3.06,17.99,0,0,0.809,0
30.017799606394625,83.63545730154065,58.24,136.47,212.28,6.97,211.5,4192.9,1,37.2,3.71,0.65,2,0,0.652,1
30.13462787945838,85.74732634762992,47.08,127.31,128.74,31.46,102.9,2121.0,2,41.8,3.19,2.31,2,0,0.599,0
29.033445487040357,88.1651471554437,46.61,110.12,200.33,65.83,148.1,3178.0,3,66.1,0.34,4.86,1,0,0.555,1
28.438760717904277,87.53211486511881,58.91,204.82,286.53,29.77,1.1,2667.0,1,88.9,2.21,0.88,1,0,0.4,1
29.38693298075687,86.12025404703189,45.17,110.72,209.55,64.64,330.7,1591.9,3,26.8,1.26,4.1,2,0,0.492,0
29.686028308693,84.04529795990655,54.25,171.91,253.05,39.44,293.9,3249.6,3,38.4,1.52,12.31,2,0,0.211,0
26.808999450211978,82.64671034292162,68.89,209.48,226.69,7.15,325.0,3717.4,0,25.5,0.66,14.12,0,0,0.551,0
29.306003750437416,81.22121734348146,39.93,131.12,149.58,37.72,271.1,1150.6,2,70.2,5.76,4.01,0,0,0.71,1
29.162480556596726,86.6768465759114,44.19,136.5,143.59,45.29,98.9,2056.5,2,95.8,1.64,3.05,0,0,0.566,0
26.881725361235496,83.50203750532606,65.41,189.78,197.06,12.21,35.1,3741.7,3,77.8,1.24,0.6,1,0,0.866,1
27.751129460444144,86.8806120865283,73.27,166.57,201.51,47.46,119.9,4996.6,2,73.8,1.27,10.8,0,0,0.228,0
30.349905793490798,84.1908892014393,37.21,119.56,157.63,28.95,354.6,2398.2,3,84.0,2.67,18.5,1,0,0.939,0
29.383800305403156,85.89915484655563,57.86,126.42,187.97,22.93,226.0,2626.0,3,56.6,0.42,2.32,1,0,0.94,0
29.279644749432887,84.3342024764279,47.85,125.85,189.17,7.94,178.0,2604.5,2,50.9,0.33,0.1,0,0,0.946,0
28.911220027066435,83.22542415220636,61.62,156.19,201.54,58.42,138.7,1410.4,1,66.7,3.65,0.12,1,1,0.938,0
28.57567755393332,81.98164046409619,37.39,120.09,192.14,30.25,313.7,3270.6,0,91.4,2.51,8.78,1,0,0.671,1
26.454263003247505,83.45857285583043,32.67,106.75,121.81,23.78,285.8,3617.9,0,67.7,0.37,21.99,0,0,0.918,0
27.77513568098258,86.22952346464142,49.05,140.99,214.33,41.36,38.9,4927.7,3,12.5,0.36,0.87,1,0,0.84,1
28.159335520898054,87.73165750597074,51.73,176.56,204.86,27.48,235.8,4770.0,0,80.5,0.51,6.06,0,0,0.46,0
26.428026454439898,86.09312317897327,64.4,175.57,247.82,7.27,88.4,4390.8,1,50.6,4.29,31.81,0,0,0.98,0
29.732690363873264,82.42992478468823,47.24,111.9,131.25,40.86,343.3,786.6,2,94.3,11.23,6.13,0,1,0.441,1
29.945021894535955,83.30669747214445,65.33,163.82,179.29,11.66,301.1,4903.6,2,90.0,0.26,0.22,1,1,0.499,1
30.401861206326647,82.04791933147203,66.17,202.71,214.67,22.79,157.6,1986.0,3,50.9,1.68,4.47,1,0,0.201,0
28.62180479559766,83.88510634499168,68.94,227.65,311.28,50.22,22.8,4944.6,1,48.5,0.42,10.74,0,0,0.274,0
29.002600307932298,83.87946276116715,61.35,187.34,253.93,43.89,270.3,3318.5,0,8.6,0.99,20.61,1,0,0.514,1
29.9253566980481,83.5920495311811,64.92,198.06,254.95,16.34,327.1,552.5,0,32.2,2.65,9.51,2,0,0.918,1
28.530620493425292,80.98349395892339,57.09,186.24,206.7,29.44,121.8,2589.8,3,88.6,1.24,17.16,1,1,0.309,0
29.601760305873185,84.00387594567114,57.91,162.56,189.72,18.98,136.3,2451.5,0,87.8,2.61,23.96,0,0,0.397,0
30.443270948509586,83.81163856164756,49.7,150.34,190.07,25.03,150.9,4952.2,0,55.2,1.17,4.79,0,0,0.327,0
27.134998149682872,82.26527047285329,49.45,169.85,197.65,19.01,46.3,1835.2,1,60.9,2.86,2.56,0,0,0.878,1
29.86982799533875,81.9857403685427,38.66,102.04,159.18,7.3,283.1,2319.8,1,77.8,0.81,9.67,0,0,0.692,0
29.492486254022356,81.25299734189066,48.78,117.9,147.69,19.53,335.2,4304.9,3,51.2,1.14,8.67,0,0,0.664,0
28.490317941442786,85.69140676510358,55.78,157.05,222.25,51.92,218.4,1565.5,2,55.7,0.49,31.92,0,0,0.569,0
29.81782291817334,84.69887518320668,45.47,127.88,147.29,24.37,152.8,2325.5,3,56.8,3.59,10.06,1,0,0.701,1
26.471935300778224,85.90636774832083,61.09,156.96,196.47,21.53,119.2,3193.8,3,71.4,4.35,1.02,1,0,0.249,0
29.05487852372434,87.85894314937585,37.75,127.32,174.25,25.5,200.0,4998.7,2,43.5,2.68,3.39,2,1,0.56,1
29.566096907901787,83.52033493061718,51.03,141.58,222.49,17.51,356.7,2833.4,1,56.7,1.26,3.47,0,0,0.97,1
29.674290200481813,83.0612470868236,52.21,164.15,257.53,72.87,315.2,3814.6,0,54.9,5.44,1.64,0,0,0.481,0
27.86510181291851,86.50789568297897,55.57,117.95,132.03,43.09,50.4,4066.8,1,86.2,2.7,20.59,2,1,0.946,1
28.488412546268925,83.99437964259921,54.52,142.21,145.44,13.35,96.0,1479.5,1,58.1,2.41,6.44,0,1,0.739,1
29.56181561360922,82.46577055605519,47.71,121.15,218.86,47.72,100.9,3324.7,2,71.8,0.53,20.38,0,1,0.497,0
29.453959966503252,82.76671988701705,41.89,112.65,158.77,19.12,45.8,3840.1,3,60.6,1.33,16.99,2,1,0.443,1
27.388843723609074,82.26432787924573,59.81,204.74,265.01,43.35,60.0,1440.4,0,68.5,2.55,16.88,1,0,0.964,0
27.879278833335448,87.4411542091174,71.22,197.17,293.93,13.98,259.6,2760.0,1,48.7,1.0,0.4,0,0,0.839,0
27.326767385572108,80.62790324336612,43.66,93.08,152.39,24.1,10.6,2719.5,3,85.3,0.87,1.05,0,0,0.511,0
28.660316727189556,87.96765927950804,48.29,161.84,197.44,15.69,288.2,4181.2,1,51.2,1.34,6.59,0,1,0.683,0
29.07050465211281,84.1075299607812,58.61,191.93,207.69,16.61,245.3,1162.4,2,68.9,5.4,22.98,1,0,0.314,0
27.949011956978143,86.86226477905507,56.03,181.7,213.23,39.7,345.0,4796.3,1,71.0,1.09,8.33,1,1,0.41,1
29.75110881482285,80.9534614813179,55.86,117.34,151.87,19.82,49.6,1886.2,3,79.0,0.36,10.31,1,0,0.706,1
27.152179551733603,81.8071057215646,52.78,129.28,184.77,10.33,11.2,3373.1,2,74.2,1.07,5.56,0,1,0.24,1
30.326920569488394,81.98889238277613,49.93,108.61,137.39,20.16,14.0,1628.2,3,66.4,3.33,32.53,1,0,0.637,1
28.977467068456498,80.2385442906973,53.74,171.15,252.09,32.1,17.6,1712.0,0,56.1,0.4,8.55,2,0,0.561,1
27.554763390946082,86.09186767983095,46.9,127.54,129.07,27.3,46.3,3615.4,1,63.8,3.03,10.9,0,0,0.601,1
27.403324295402694,81.6979693067587,41.99,122.61,147.14,12.4,101.8,2727.4,2,45.7,1.42,3.45,0,0,0.529,1
26.76091699693215,82.8408099725403,29.14,95.36,175.9,27.95,63.1,4224.4,1,83.5,0.09,23.32,0,0,0.718,0
26.610354890225345,80.55678650515911,57.72,142.28,144.06,9.51,65.3,806.5,2,50.1,4.22,0.28,0,0,0.224,0
27.966432233354855,83.1264936575846,52.24,132.15,163.02,12.53,114.3,3398.9,1,68.4,0.63,23.93,1,1,0.727,1
29.161340041464186,81.67665832597575,65.95,189.25,248.18,25.56,111.7,4792.1,3,88.7,0.12,14.27,2,0,0.851,1
26.99466408775546,81.90333161712822,58.08,144.64,162.05,50.92,327.7,4118.1,3,88.1,0.76,1.11,0,0,0.476,0
26.621222759120254,82.61861999893686,53.97,137.13,214.25,7.5,141.2,2033.4,1,90.6,0.35,1.72,1,0,0.436,0
28.01127998378048,85.05184586008225,49.2,134.97,158.81,42.1,178.2,581.8,0,57.5,3.52,11.84,2,0,0.895,0
27.760428979128754,86.76947119156638,32.03,95.19,151.62,17.82,2.0,4973.7,1,69.7,0.22,1.41,1,0,0.474,0
26.482558342206556,87.45679307353667,44.99,121.31,192.31,30.41,172.8,2382.2,2,94.9,1.24,2.55,1,0,0.67,0
26.40097135253059,80.71092474400248,67.26,135.05,207.23,6.15,257.1,3132.3,2,85.7,2.33,28.82,0,0,0.79,0
30.373907205948868,84.97058618692641,63.67,137.47,148.42,9.51,267.9,2444.4,3,76.6,4.38,17.89,0,1,0.774,0
27.843188596120008,83.12062377255431,44.38,98.86,126.42,25.8,345.2,2269.1,3,71.0,3.88,21.68,1,0,0.604,0
27.636567665332585,84.40378730841542,55.85,148.82,168.62,16.22,165.1,3400.3,0,76.1,3.0,0.63,0,0,0.712,0
30.19876445497321,83.5044991710671,45.83,115.69,124.58,36.85,30.6,2588.5,1,73.5,0.74,0.88,0,0,0.323,1
27.29578467799547,82.41297597134046,49.06,114.4,122.32,46.8,328.1,1114.6,2,46.3,1.34,1.32,1,0,0.598,0
29.20772723969419,84.20767310052062,57.89,139.15,151.34,9.07,240.4,2863.7,1,50.6,2.07,4.22,2,0,0.228,1
29.37549240168988,80.63841162635936,47.88,113.57,194.97,29.14,94.9,4323.8,1,21.3,1.29,7.8,0,0,0.459,0
29.335759232038733,87.79520788904733,47.83,110.7,196.11,20.61,27.0,4654.6,1,63.9,0.25,10.21,1,0,0.924,0
29.19827470275056,84.65250345573203,54.48,147.26,208.07,18.36,277.9,2333.4,1,53.6,1.99,18.46,3,0,0.514,1
27.06351557784917,84.7666351750518,37.41,123.59,211.23,19.39,245.5,2004.8,2,64.7,1.48,0.73,0,0,0.246,0
27.500381781880826,87.87915119572105,58.49,158.48,175.74,19.93,19.9,1065.3,0,39.2,0.85,2.07,0,0,0.37,0
26.605227769312016,87.36847195495223,51.84,176.28,237.12,15.57,229.4,607.2,2,35.8,1.06,6.98,1,0,0.93,0
28.16768738191509,80.64681562775505,52.3,165.78,250.05,50.74,216.1,4965.5,2,72.4,1.79,5.63,1,0,0.852,1
28.22890803961408,87.22270074909709,54.02,120.23,140.19,4.42,66.5,4598.7,1,86.4,0.33,21.47,0,0,0.252,0
28.561444557050716,82.75627371082523,58.11,130.57,210.94,20.66,306.6,3595.9,3,11.4,1.41,11.25,2,0,0.851,1
29.019282982735543,83.44686229537267,39.16,88.4,132.88,51.52,40.6,4004.2,2,60.2,2.11,2.33,0,0,0.579,0
26.872558338677898,83.64323179254593,45.58,129.38,163.77,18.9,13.9,3417.9,3,53.5,2.33,26.06,2,1,0.48,1
28.70348793507081,86.43520786066601,62.92,136.34,193.21,8.76,211.6,1398.6,1,59.1,0.29,7.33,2,0,0.276,0
28.994284798171865,82.77246007040766,44.21,152.36,246.71,17.86,99.0,3441.5,2,61.6,5.89,1.17,1,0,0.78,0
29.28134907896425,85.50376620215147,57.8,117.13,178.0,40.94,286.5,1753.4,1,90.7,0.27,5.96,0,0,0.764,1
27.245629234279875,83.62752257088998,54.28,171.02,239.53,16.93,324.9,4877.0,2,82.3,0.8,4.27,0,0,0.865,0
27.93415071252207,87.26175092202278,44.82,93.84,124.65,53.78,316.7,982.5,2,51.7,3.17,0.54,0,0,0.433,1
26.720223810296183,86.46571223577959,43.72,145.95,190.17,13.61,97.8,711.1,2,69.8,0.08,10.14,0,1,0.818,1
29.585128045945442,82.08971050173105,45.04,110.83,199.98,12.14,314.1,1676.9,0,5.9,3.27,1.9,0,0,0.803,0
28.482078773293303,86.24552937409263,68.98,232.17,234.87,21.97,138.3,4525.2,2,80.9,4.4,5.07,1,0,0.847,0
28.58388318350361,86.31479870939091,63.27,129.11,218.89,33.0,197.7,783.9,2,72.7,1.98,3.94,0,0,0.315,1
29.643334941505668,80.93051544746571,58.84,187.34,202.92,29.22,102.5,2219.0,2,73.4,1.38,8.69,0,0,0.331,0
28.936645189296847,87.80139106346638,66.81,163.99,197.79,19.56,304.2,1403.9,3,39.6,0.93,12.74,0,0,0.52,1
28.89697991691541,88.07571555827317,52.03,143.33,204.1,18.15,212.4,2030.1,0,71.6,0.2,2.83,3,0,0.323,0
28.509204901737043,84.88125338034709,55.63,162.17,255.8,35.86,175.3,3306.1,3,36.8,0.96,4.69,0,1,0.268,1
30.22191536642617,84.01766974264552,47.4,122.66,152.69,16.53,140.8,3600.5,2,69.6,3.7,2.52,1,0,0.65,0
26.450521757293263,80.48357516451262,63.67,206.37,297.51,26.6,243.3,2627.0,2,43.4,2.09,9.38,0,0,0.309,0
27.738801936716992,85.29807708179459,59.18,132.43,216.83,31.22,18.7,1260.0,2,31.7,0.15,25.27,0,0,0.984,0
26.40623161918639,87.11246460096345,52.36,167.45,177.27,29.44,291.9,4427.4,2,86.5,0.11,22.24,2,0,0.498,0
